time_since_med,x_mean,y_mean,z_mean,x_std,y_std,z_std,rms,rec_num_acc,gx_mean,gy_mean,gz_mean,gx_std,gy_std,gz_std,gx_zcr,gy_zcr,gz_zcr,g_rms,rec_num_gyro,hrv_mean,hrv_std,rec_num_hrv,user,day,date
3.247683333333334,-5.142749519753087,-4.588472775485009,7.045979373368607,0.16327215673893714,0.6472095060136269,0.3171148623579304,5.690570573742249,567,-0.0300890286051282,-0.03345661958205129,0.010901595916666666,0.11804741536220803,0.19800446490655116,0.12055414589288413,0.33766233766233766,0.4155844155844156,0.5844155844155844,0.026730381153215934,78,117.89617676609589,26.538226547615636,21,yaron_week1,1,2.05
3.2560166666666674,-4.89456513882353,-5.470426878235294,6.664866137647058,0.059787982539105396,0.06599636211382323,0.04112986776754814,5.724298465345198,170,0.012386989544444442,-0.013065728716666666,0.005701409130555556,0.015084930120231724,0.015245326164252494,0.01342360077162632,0.2857142857142857,0.17142857142857143,0.34285714285714286,0.010903467994873408,36,102.7184211216105,20.459201334315214,27,yaron_week1,1,2.05
3.3560166666666675,-3.501280559166667,-10.058559995833331,1.5624161168333333,4.627860562734168,6.453980735389865,4.719284120037789,6.2148944444218746,60,-0.5972577070344827,-0.16164757886206899,0.4051089966896553,1.7860989126948223,1.0023399483691362,2.0768513037726404,0.39285714285714285,0.2857142857142857,0.32142857142857145,0.42698946418030653,29,47.57666958080425,12.468111046995087,29,yaron_week1,1,2.05
3.364350000000001,-0.8437166794909093,-8.992578063636362,3.070628968890908,3.471573783000612,3.9422527212048513,5.295426160654431,5.507784803664631,55,-0.12924162430357147,0.3441353057857143,0.2120138667857143,2.8036876939786963,1.2083420352427265,1.4788486225579054,0.4074074074074074,0.4074074074074074,0.37037037037037035,0.24500502433642946,28,35.08860045850148,5.236398484454778,30,yaron_week1,1,2.05
3.372683333333334,-7.438418543960001,-2.4529018993411764,1.7763005067529407,6.825889244179159,8.704501079696298,6.359438794799606,4.636882632876328,85,-0.5103779301250001,0.4705698504375,0.029576085541666648,4.82665160991215,1.5761451871676537,3.1694790826028796,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.401163458179422,24,29.043581660905392,16.4829192511544,26,yaron_week1,1,2.05
3.3810166666666674,0.8906200937444091,-1.9190865278415337,7.288286539916933,3.944766894078108,6.227283809302787,3.806520387871022,4.381598564476155,313,0.08371235662337663,0.03750871410389611,0.10521161396103897,1.8372847120659352,0.6556667212915026,1.2372252333358367,0.34210526315789475,0.40789473684210525,0.27631578947368424,0.0805897967020927,77,153.54673129785206,94.83830538870335,15,yaron_week1,1,2.05
3.6310166666666674,-2.3804990353396227,-3.7950619104319183,6.161293606737421,3.717056057794999,3.6925251301955435,4.456997442338137,4.398136327646346,636,-0.22962929530275225,-0.08306646358715598,-0.0639110763027523,1.7800017494821294,1.1090960764181144,0.7245560593556265,0.4537037037037037,0.4351851851851852,0.48148148148148145,0.14573294789704802,109,111.9238670694424,46.44727208312009,15,yaron_week1,1,2.05
3.7976833333333344,3.2575508356666663,-3.03536894,7.804459073333334,2.3147472014055377,5.046258867908647,2.592918864962232,5.1876354111227565,15,-0.3144937870833333,-0.04724025274999999,0.018427767499999987,0.6914666158145667,0.5486158030787541,1.2493685616483092,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.18391806709232866,12,49.283973826625264,10.018490302867853,29,yaron_week1,1,2.05
3.8476833333333342,-7.8982411596153845,-0.6822553992307692,5.569557763461538,0.7599666626639126,1.0786090708135148,0.7749137793988173,5.593676773100046,52,0.03978769159999999,0.12746721349999998,-0.026389379233333333,0.3812995471349857,0.6661147042032891,0.11403033140827579,0.5172413793103449,0.41379310344827586,0.2413793103448276,0.07858615284436135,30,123.13096342731626,43.2782316938903,12,yaron_week1,1,2.05
4.164350000000001,-3.8213011032407405,-9.260772239814814,-4.7558378419814815,4.811611798798335,7.255364606950468,4.412978595684478,6.402661898996298,108,0.20904451696842108,-0.48284073502105257,0.032922407368421065,2.029085007070489,2.4961298041562876,1.4118620246429943,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.30436746999702136,19,70.1677962480356,23.987089179827176,28,yaron_week1,1,2.05
4.247683333333335,0.9723013967430828,-4.942692184007905,7.184081366391304,2.456570446141744,3.80753567360247,3.674803635087798,5.065787240922912,253,-0.3243898151,-0.014660770029999994,0.09203703308999998,2.151188569222689,0.8891716654376856,0.738748759364849,0.4745762711864407,0.3728813559322034,0.3389830508474576,0.19486277716938355,60,144.76189222668,65.52082003333093,14,yaron_week1,1,2.05
4.364350000000001,1.5205425229062501,-6.5736174444531255,5.608193039531249,3.44894857066364,3.7283420869816557,3.4199964350864303,5.065449142265383,128,-0.34065338502857145,-0.0518013751142857,0.011274824388571424,2.015351134101462,0.8465253286165452,0.5398391726379185,0.29411764705882354,0.5294117647058824,0.35294117647058826,0.19904374130673572,35,84.69216101538979,11.603264278782342,29,yaron_week1,1,2.05
4.372683333333335,2.949827499999999,-4.926412057142858,7.395859978571428,0.7528202006768254,2.1170747460479755,1.282265292249609,5.405853705603255,14,-0.21170844195714286,-0.11405726742857143,0.05724680392857142,0.8744042277231672,0.4821491303388598,0.34440477803582975,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.14271968003657834,14,219.6677732761426,137.95494833291855,25,yaron_week1,1,2.05
4.389350000000001,2.0332928823714287,-8.73880197,2.811203235785714,2.8549657547474885,4.8600918282581596,1.8816244486278961,5.428437572920047,70,-0.45985936741666655,0.060190583513333354,0.4045557038,1.0992325466220976,0.40505146015113824,1.3962513108854244,0.3448275862068966,0.5517241379310345,0.2413793103448276,0.35532091674130567,30,119.9918095820656,58.35272260690301,27,yaron_week1,1,2.05
5.031016666666668,-4.986204055107143,-4.09912084088421,6.488385601773309,3.9019497722483165,6.312192175215125,4.007141667930618,5.284069462848919,532,0.3393995804151163,0.17651164011627904,-0.015314256895348844,2.0737810810190207,1.3680301257714893,1.7079016208258868,0.49411764705882355,0.36470588235294116,0.4823529411764706,0.22104521464077023,86,206.52496257414165,58.91867028913532,26,yaron_week1,1,2.05
5.156016666666668,-2.2603440636363636,-0.8973903527272727,9.390929909090909,0.3679635207989714,0.5694402033266378,0.17333008265547944,5.600715111740712,11,-0.059488877,0.003947129692307694,0.13335658299999997,0.27769024311156565,0.10052303001947373,0.24421865046230665,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.08433758464046918,13,153.53939142219556,72.6138369700237,12,yaron_week1,1,2.05
5.231016666666668,-3.34939501733463,-1.176242418536965,8.963499855642024,1.182989816537718,0.6798394598197347,0.3602818423636368,5.566157348099504,257,0.01048116140233918,-0.0030150302900584826,-0.011938664721637427,0.16339395300972223,0.19371746568577816,0.137395816052281,0.4117647058823529,0.45294117647058824,0.48823529411764705,0.009335896088530634,171,110.66600420844753,38.67535339347468,18,yaron_week1,1,2.05
5.239350000000001,2.7723519853047214,-4.168798402995709,5.774043804721031,5.145726767367391,2.88921450114157,2.323525294081443,4.412270674459275,233,-0.024640517994382036,-0.07397646763033708,0.05913724496292135,0.8917226032815472,0.44929121319725657,0.4657707099932919,0.45454545454545453,0.3181818181818182,0.38636363636363635,0.056500403042510354,89,196.8647048614849,106.24451062473767,17,yaron_week1,1,2.05
5.397683333333334,-2.7753446433980593,-1.4833822819902915,3.3216875884466024,5.970804240719508,4.066609005420749,7.484434336886521,2.641752531900066,103,-0.970626689759375,-0.17421111074999995,-0.153059925109375,2.3294744814768364,1.834114279718454,1.1406091061649295,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.576163467156234,32,797.661741071679,903.6293477731638,14,yaron_week1,1,2.05
5.447683333333334,-2.7292987272063494,-3.4541945970095234,7.6980120801777785,4.505625722784256,2.2522151464039415,2.79652184539,5.119893288044944,315,0.02827084052600001,0.10563082588000001,0.121611040986,1.2754359046214212,1.4710037766991562,1.0738464466389301,0.46938775510204084,0.2653061224489796,0.5306122448979592,0.09442167316500306,50,836.605216092481,524.0806173403749,14,yaron_week1,1,2.05
5.539350000000001,-4.215337904111111,-4.25651819,-3.9428777602222227,7.458045650323185,2.976217826421947,5.305502757259283,4.140583927406526,45,-0.1759291987096775,-0.4184229822580645,0.05020918096774198,2.384688242580367,1.5411945197748094,2.8879601060340625,0.5333333333333333,0.4,0.43333333333333335,0.2636600316656617,31,50.320885587619564,39.23572032702856,27,yaron_week1,1,2.05
0.7099944444444444,-8.693346199999999,-2.2255815185714285,3.2738997999999997,3.010568283647213,1.2691036338808872,1.2719575595856571,5.515006834365701,14,0.15777777,0.07574730057142855,0.09040805428571429,0.6919246999525642,0.682711429735738,1.1544794752715386,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.11373227998207003,14,52.3380586430302,13.819908838858888,11,yaron_week1,2,3.05
0.726661111111111,-8.6729955125,-5.9370217125,3.4769794249999997,5.946249076450603,1.9736588001723534,4.205351332429879,6.391621179231835,16,-0.007483094999999995,0.13408492124999993,0.06154465375000001,1.7417726455859268,1.8209716643074183,2.9751550805384674,0.2,0.2,0.13333333333333333,0.08528873943377109,16,59.222756875542366,15.276518858389663,15,yaron_week1,2,3.05
0.7433277777777777,-5.515214671428572,-8.781589814285715,4.792165781428571,2.2824219227300295,3.812497831369006,4.237722662646473,6.595421781180298,14,0.7382742942857143,-0.7332127942857143,-0.21485002428571415,1.7511668887362406,2.4965218879375803,0.6831527370363863,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.6134086371098543,14,28.08789672876051,8.68214367900568,30,yaron_week1,2,3.05
0.751661111111111,-4.3159237796865675,-4.994554880527363,3.9009049805970153,2.4050180849070406,3.124298371734091,5.39888116984524,4.426806079417767,402,-0.23425074260526324,0.006237256210526299,0.013117526973684209,1.0956072595455675,0.6870656167429611,0.33155033930085004,0.14666666666666667,0.18666666666666668,0.24,0.13550446891776716,76,104.04811891413759,51.505652044115465,29,yaron_week1,2,3.05
0.7599944444444443,-5.24364683499099,-0.552435082900901,5.807750953423423,5.83793676297432,3.559616766537914,3.7197088358598847,4.528833101654385,222,-0.11114838298333332,0.09226973817857143,-0.03772820129761906,0.6045470801824103,0.7485701379326339,0.8215063636919897,0.1686746987951807,0.2289156626506024,0.20481927710843373,0.08619954523566337,84,109.26733243698031,26.196877633849095,30,yaron_week1,2,3.05
0.7683277777777776,2.0199408555942617,-3.367375990307377,6.851969799795081,3.9420183337057653,2.5745728329862714,4.635319879726942,4.559564023657719,488,-0.31475766703673463,0.20836738253673473,-0.13384181967346942,1.1925350378109068,0.7253418663309569,0.4265886835172727,0.18556701030927836,0.1958762886597938,0.20618556701030927,0.23123075614136582,98,69.00505726533568,37.342911119851735,29,yaron_week1,2,3.05
0.8016611111111109,-3.2046099985887095,-4.50487390282258,7.33193376342742,1.6824202047711303,2.186633825861709,2.9163273491263153,5.301593057269788,496,-0.12420927113333338,0.041457388645,0.18101973324166665,1.810369051808507,0.6533036596740832,0.6452568975427064,0.23529411764705882,0.2605042016806723,0.17647058823529413,0.12898940774552078,120,168.19723488901846,137.6732208070048,16,yaron_week1,2,3.05
0.8683277777777777,-3.642132352015707,-2.259762898811519,5.421638431413612,3.7687016491670646,5.878482809552639,3.7100414959609673,3.990230557642234,382,-0.05783928786842109,0.30157452100000004,0.11799343655000004,1.1692671354421282,1.0129032222016616,1.3844996672651178,0.22666666666666666,0.16,0.24,0.1899254467823137,76,167.89691370728244,49.67094213516743,24,yaron_week1,2,3.05
0.8849944444444443,-3.5783538211553787,-1.3679047282908368,8.627701349800798,1.8220197144367953,1.5836366753890319,0.8489373775398564,5.450168498814578,1004,-0.02431243466636364,0.048191718974545446,-0.0003554101990908967,0.9781670642849085,0.6933916249112538,0.6870772993811664,0.1735159817351598,0.182648401826484,0.2191780821917808,0.031164416533055676,220,123.16983887263989,22.537896429216453,18,yaron_week1,2,3.05
0.8933277777777776,-3.51648373440909,-3.5800932727272725,3.1015794799090908,4.487305265009663,6.080264623707567,3.831373678847641,3.406000634467739,88,-0.14376642182558136,-0.09114677269767445,0.09174343799999997,2.639358701200381,1.017691600581961,0.9655122565045631,0.16470588235294117,0.2,0.21176470588235294,0.11164434100271625,86,121.64588467215631,37.627956062635775,26,yaron_week1,2,3.05
0.9599944444444444,-7.808988225,-7.669825075,2.084152645625,3.2915822214432477,3.7620164724461533,3.0230137201730463,6.432993238753717,16,-0.44089200125000005,0.14019358750000002,-0.25228735471249997,1.03959189324966,1.1204423868961477,1.4381591194999592,0.2,0.3333333333333333,0.26666666666666666,0.3042416298986607,16,48.019152746894456,18.609029944214956,11,yaron_week1,2,3.05
